Date,Open,High,Low,Close,Adj Close,Volume
2018-03-01,348.899994,357.850006,241.100006,250.250000,244.149658,53077323
2018-04-01,258.899994,301.399994,239.000000,270.350006,263.759705,81642365
2018-05-01,270.350006,275.000000,218.250000,239.350006,233.515381,61313365
2018-06-01,240.500000,250.800003,206.350006,217.050003,211.758987,45882869
2018-07-01,218.199997,258.899994,198.250000,256.149994,249.905838,54162357
2018-08-01,257.000000,282.000000,245.000000,273.549988,266.881683,62815487
2018-09-01,274.000000,279.350006,204.500000,209.600006,205.266357,30465864
2018-10-01,207.600006,247.000000,199.250000,236.250000,231.365326,36363184
2018-11-01,237.000000,253.500000,230.750000,239.199997,234.254333,20577685
2018-12-01,240.500000,261.899994,225.000000,253.600006,248.356613,21492991
2019-01-01,251.600006,273.299988,223.699997,230.899994,226.125946,28167966
2019-02-01,231.949997,249.199997,218.250000,246.300003,241.784836,14318640
2019-03-01,248.000000,265.899994,236.800003,254.800003,250.129013,21910357
2019-04-01,256.000000,277.649994,239.000000,245.750000,241.244919,21267421
2019-05-01,245.750000,245.750000,156.000000,201.550003,197.855194,68126327
2019-06-01,201.000000,213.500000,170.100006,171.000000,167.865234,17196904
2019-07-01,173.350006,179.899994,141.649994,152.899994,150.097031,17413229
2019-08-01,152.000000,178.600006,139.100006,176.500000,173.949036,19647748
2019-09-01,176.500000,200.850006,165.250000,168.899994,166.458878,15141138
2019-10-01,170.250000,212.000000,150.000000,209.399994,206.373520,25016168
2019-11-01,209.449997,222.800003,186.000000,216.300003,213.173813,29329530
2019-12-01,215.800003,224.800003,197.000000,198.050003,195.187576,22908548
2020-01-01,199.000000,208.000000,174.300003,179.949997,177.349167,27958366
2020-02-01,180.000000,183.199997,129.100006,156.300003,154.630127,43691373
2020-03-01,138.050003,141.550003,53.799999,65.349998,64.651817,37410795
2020-04-01,68.599998,75.599998,65.750000,68.949997,68.949997,36808052
2020-05-01,67.400002,90.400002,65.599998,85.099998,85.099998,25708200
2020-06-01,88.949997,102.400002,83.349998,86.800003,86.800003,41957737
2020-07-01,86.800003,95.900002,85.050003,86.000000,86.000000,33697382
2020-08-01,86.000000,123.500000,85.599998,110.449997,110.449997,65781662
2020-09-01,109.099998,118.750000,100.000000,110.550003,110.550003,28444030
2020-10-01,112.050003,120.000000,103.000000,118.099998,118.099998,37950723
