Date,Open,High,Low,Close,Adj Close,Volume
2014-06-01,537.375000,566.500000,500.000000,507.700012,475.012634,148859898
2014-07-01,508.600006,521.650024,479.250000,503.225006,470.825745,145934322
2014-08-01,497.500000,511.500000,485.500000,499.350006,467.200287,101965028
2014-09-01,502.174988,520.650024,458.649994,472.850006,442.406464,139079236
2014-10-01,471.799988,501.850006,455.774994,500.274994,468.065735,125010328
2014-11-01,502.000000,508.674988,481.700012,495.799988,463.878815,97485734
2014-12-01,494.500000,495.975006,429.850006,445.575012,416.887512,134711008
2015-01-01,443.149994,467.250000,415.600006,457.625000,428.161652,155983028
2015-02-01,458.024994,471.899994,418.299988,427.774994,400.233490,118894314
2015-03-01,434.500000,454.825012,398.225006,413.000000,386.409729,140282708
2015-04-01,412.450012,472.149994,406.549988,431.174988,403.414551,176113318
2015-05-01,431.174988,457.700012,428.600006,438.500000,410.267975,132409442
2015-06-01,440.000000,507.049988,436.825012,500.049988,478.853851,204648950
2015-07-01,500.500000,533.924988,491.575012,500.924988,479.691772,143551780
2015-08-01,500.500000,881.250000,409.000000,869.150024,832.308472,181438520
2015-09-01,426.950012,449.750000,412.549988,431.149994,412.874359,144487080
2015-10-01,436.975006,487.399994,429.299988,473.850006,453.764435,115471052
2015-11-01,474.500000,496.250000,454.975006,483.549988,463.053223,109060528
2015-12-01,482.000000,509.850006,456.424988,507.299988,485.796509,132683880
2016-01-01,504.899994,544.875000,488.350006,517.700012,495.755707,238202558
2016-02-01,519.974976,520.900024,444.049988,483.325012,462.837799,163737668
2016-03-01,482.350006,528.000000,482.325012,522.599976,500.447968,142134204
2016-04-01,519.549988,534.950012,489.424988,491.350006,480.396210,159703850
2016-05-01,489.500000,497.475006,462.825012,478.924988,468.248169,136401560
2016-06-01,478.975006,497.075012,466.700012,484.575012,473.772278,119407720
2016-07-01,486.375000,519.375000,485.000000,507.450012,496.137299,106202168
2016-08-01,509.000000,537.000000,491.700012,530.000000,518.184631,123652980
2016-09-01,526.500000,564.775024,501.149994,541.849976,529.770386,205502508
2016-10-01,543.500000,563.125000,521.700012,527.474976,515.715881,122965552
2016-11-01,525.650024,527.974976,465.000000,495.024994,483.989288,130845272
2016-12-01,500.000000,1041.699951,493.250000,1027.199951,1004.300293,135910011
2017-01-01,542.000000,548.750000,506.399994,522.599976,510.949524,123891914
2017-02-01,523.049988,628.400024,511.000000,619.025024,605.224976,230243988
2017-03-01,620.049988,668.825012,613.525024,660.450012,645.726440,299662162
2017-04-01,671.000000,733.875000,668.525024,697.599976,682.048157,206821142
2017-05-01,697.599976,701.000000,647.549988,670.349976,655.405762,146792438
2017-06-01,666.349976,722.700012,654.500000,690.000000,674.617676,169288002
2017-07-01,694.099976,815.750000,685.500000,807.599976,789.595947,221957040
2017-08-01,811.375000,832.450012,765.000000,797.250000,785.138428,128595934
2017-09-01,799.924988,872.500000,779.099976,780.900024,769.036804,174575548
2017-10-01,780.900024,957.799988,780.900024,940.849976,926.556824,149779137
2017-11-01,947.750000,959.500000,873.000000,921.549988,907.550049,130848079
2017-12-01,924.450012,938.900024,862.650024,921.049988,907.057678,120875177
2018-01-01,922.700012,990.950012,906.400024,961.299988,946.696228,132123059
2018-02-01,963.250000,972.599976,871.000000,954.549988,940.048767,144936545
2018-03-01,949.750000,959.900024,880.000000,882.700012,869.290222,132806701
2018-04-01,893.000000,1011.000000,885.250000,963.299988,948.665771,125900999
2018-05-01,963.299988,1000.000000,906.599976,921.349976,907.353027,126910309
2018-06-01,920.000000,1036.000000,918.450012,972.450012,957.676819,161578463
2018-07-01,972.349976,1190.400024,957.000000,1186.000000,1175.117310,199278275
2018-08-01,1190.400024,1329.000000,1165.949951,1241.650024,1230.256592,148803122
2018-09-01,1245.000000,1281.349976,1183.500000,1257.949951,1246.407104,179932122
2018-10-01,1257.699951,1257.699951,1016.400024,1061.250000,1051.511963,275487319
2018-11-01,1067.900024,1186.000000,1050.000000,1167.550049,1156.836670,163681574
2018-12-01,1174.900024,1174.900024,1055.000000,1121.250000,1110.961426,152734872
2019-01-01,1125.250000,1264.699951,1081.099976,1227.150024,1215.889771,213748954
2019-02-01,1234.000000,1321.199951,1206.000000,1231.050049,1219.753906,174415206
2019-03-01,1237.000000,1388.000000,1218.599976,1363.250000,1350.740845,186686479
2019-04-01,1370.000000,1412.400024,1321.000000,1392.800049,1380.019653,166946655
2019-05-01,1392.800049,1417.500000,1227.500000,1330.150024,1317.944580,245203012
2019-06-01,1335.000000,1374.250000,1248.650024,1253.099976,1241.601440,133279066
2019-07-01,1258.050049,1300.000000,1162.400024,1166.250000,1155.548462,157981147
2019-08-01,1163.400024,1304.449951,1095.300049,1248.550049,1237.093384,239104397
2019-09-01,1248.550049,1335.750000,1172.650024,1332.250000,1327.266357,181520211
2019-10-01,1337.000000,1489.650024,1281.300049,1464.349976,1458.872192,164271952
2019-11-01,1455.000000,1584.150024,1422.550049,1551.150024,1545.347534,167040786
2019-12-01,1600.000000,1617.550049,1508.050049,1514.050049,1508.386353,171467991
2020-01-01,1518.000000,1609.000000,1407.199951,1411.650024,1406.369385,199839592
2020-02-01,1405.300049,1508.000000,1325.000000,1328.650024,1323.679810,183780216
2020-03-01,1355.099976,1369.000000,875.650024,1113.750000,1109.583740,454956805
2020-04-01,1122.250000,1494.949951,1045.199951,1452.229980,1446.797485,474064438
2020-05-01,1452.229980,1615.000000,1393.000000,1576.800049,1570.901611,619448149
2020-06-01,1480.000000,1804.199951,1475.949951,1704.099976,1697.725342,397672706
2020-07-01,1720.000000,2198.800049,1708.050049,2067.100098,2059.367432,616536793
2020-08-01,2051.300049,2196.000000,2000.250000,2080.699951,2080.699951,383255989
2020-09-01,2100.000000,2369.350098,2044.250000,2234.350098,2234.350098,378761955
2020-10-01,2263.800049,2309.000000,1991.000000,2054.500000,2054.500000,259827270
